# R,G,B
0.27245798321714604,0.18282148303291884,0.12742056646144115
0.27642589258929945,0.18558611970824648,0.12865241245791031
0.2803917310079132,0.1883598232862166,0.12987770149554673
0.28435556408934404,0.19114266715664588,0.13109673823449963
0.2883174635042355,0.19393473077503,0.1323098345400124
0.2922775068093017,0.19673609950424947,0.13351730937138198
0.29623577728586564,0.19954686447178488,0.13471948869709685
0.30019236378511976,0.20236712244122573,0.1359167054345666
0.3041473605800388,0.20519697569697887,0.1371092994130093
0.30810086722384994,0.20803653194119254,0.13829761735821275
0.31205298841493573,0.21088590420200154,0.13948201289800735
0.31600383386802267,0.21374521075227976,0.14066284658739842
0.31995351819148304,0.21661457503815312,0.1418404859524016
0.32390216077055306,0.219494125616582,0.14301530555170838
0.3278498850244727,0.22238399643797735,0.14418768692566955
0.33179681990807713,0.2252843259969553,0.14535801909214743
0.3357430987703174,0.22819525775840538,0.14652669832303183
0.33968885902945356,0.2311169402779582,0.14769412826406128
0.3436342423794438,0.2340495270274056,0.14886072014887383
0.34757939470357535,0.23699317637460693,0.15002689295315677
0.3515244659920791,0.23994805156863414,0.15119307356214645
0.35546961026337764,0.24291432072968738,0.15235969695099258
0.35941498548859546,0.2458921568433161,0.15352720637751732
0.36336075351893815,0.24888173775848477,0.1546960535869206
0.3673070800155302,0.25188324618902064,0.15586669902799258
0.37125413438127636,0.2548968697179805,0.15703961208040418
0.37520208870842164,0.2579228019673492,0.15821527191676865
0.3791511194781419,0.2609612408057783,0.159394166994551
0.38310140807124393,0.2640123872797204,0.16057679443578843
0.387053138217824,0.26707644859113006,0.1617636619126999
0.3910064970658909,0.270153636863361,0.16295528732427142
0.39496167393399106,0.273244171200914,0.16415220067290506
0.39891886219025435,0.27634827491869046,0.16535494250356447
0.4028782605001726,0.2794661724191512,0.16656406133598625
0.40684006891225366,0.2825980959634678,0.16778011928012349
0.41080448786729,0.2857442895180433,0.16900369651166186
0.4147717266833173,0.2889049887790232,0.1702353734086323
0.41874199320694744,0.29208044472860833,0.17147575218361488
0.4227154990972401,0.29527091174599174,0.1727254466608131
0.4266924602111863,0.2984766445157278,0.17398507903721597
0.4306730925756999,0.3016979117943123,0.1752552946320672
0.43465761742181513,0.3049349774909538,0.17653674228088623
0.438646256615538,0.308188118056446,0.1778300933851458
0.44263923483004153,0.3114576139203795,0.17913603326554262
0.4466367797039464,0.31474374506647024,0.18045525602938894
0.45063911978227783,0.3180468046384107,0.18178848117879776
0.4546464860229324,0.32136708874475095,0.18313644224440964
0.45865911144161026,0.3247048935733495,0.18449988324894478
0.46267723019127843,0.32806052445780687,0.1858795705663214
0.46670107781223086,0.3314342915140536,0.1872762881381766
0.4707308909784685,0.3348265094946603,0.1886908378321059
0.47476690721797205,0.33823749761838506,0.19012403978601522
0.47880936460470885,0.34166757937264,0.19157673273587175
0.4828585014201165,0.34511708228640536,0.19304977432389625
0.4869145557816939,0.34858633767097863,0.19454404138398104
0.490977765772951,0.35207568525708033,0.19606043754446767
0.4950483683629799,0.35558546480712766,0.19759988184587607
0.4991265982792746,0.3591160129124023,0.1991633042259109
0.5032126907390191,0.36266768690407547,0.20075168292299594
0.5073068753232189,0.36624082320868,0.20236598154183333
0.5114093827423377,0.36983578726482264,0.20400722750102146
0.5155204359909141,0.3734529205472253,0.20567642983901308
0.5196402559583589,0.3770925794295825,0.20737464159904662
0.5237690587754895,0.38075512180443327,0.2091029401967927
0.5279070542322314,0.38444090279354104,0.21086242149891976
0.5320544444958538,0.3881502728934291,0.2126541976420136
0.5362114247618852,0.39188358485513436,0.21447941009273613
0.54037818204054,0.39564119148018173,0.2163392277791133
0.5445548913585426,0.3994234334131794,0.21823482700817703
0.548741716757393,0.4032306480764577,0.22016740852072425
0.5529388125188593,0.4070631783350994,0.22213821578646564
0.557146314333742,0.41092134147431864,0.22414847981178787
0.5613643468420726,0.4148054640698817,0.22619948592611117
